"Dataset Name","Observation Date","Series Key","Series Display Name","Observation Value","Unit","Observation Status","Observation Status Comment","Sequence No.","Series name"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","28-Feb-2023","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","39.28956071","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","28-Feb-2023","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","86.48939743","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","28-Feb-2023","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-11.63603764","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","28-Feb-2023","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-7.952887936","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2023","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","44.4633306","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2023","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","93.96209776","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2023","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-5.907612432","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2023","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-3.602659105","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2022","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","47.25497115","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2022","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","97.4737445","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2022","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-3.297409007","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2022","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-2.831306999","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2022","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","48.86629269","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2022","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","100.3139401","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2022","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-2.052393683","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2022","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-1.237325202","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2022","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","49.89023676","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2022","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","101.5707","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2022","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","6.394521883","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2022","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","10.74895269","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2022","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","46.89173453","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2022","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","91.71256026","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2022","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-2.000775341","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2022","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-3.630434673","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2022","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","47.84908727","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2022","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","95.16755622","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2022","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.983279637","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2022","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","1.231039788","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2022","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","48.32424978","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2022","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","94.0102526","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2022","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-4.525260321","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2022","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-.897186609","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2022","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","50.61469656","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2022","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","94.86133581","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2022","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-4.9531473","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2022","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes",".325761812","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2022","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","53.25236462","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2022","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","94.55331721","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2022","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-2.28542356","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2022","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-2.280035038","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2022","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","54.49787182","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2022","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","96.75946696","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2022","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-1.514719784","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2022","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-.394786161","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2022","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","55.33605804","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2022","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","97.14297397","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2022","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-1.040646462","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2022","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-1.394767244","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","28-Feb-2022","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","55.91796638","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","28-Feb-2022","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","98.51705762","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","28-Feb-2022","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes",".325036769","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","28-Feb-2022","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes",".745784052","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2022","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","55.73680128","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2022","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","97.78777201","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2022","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes",".235490539","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2022","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes",".02758824","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2021","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","55.60585475","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2021","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","97.76080153","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2021","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-1.510616239","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2021","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-1.853899037","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2021","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","56.45872949","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2021","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","99.60742258","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2021","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.269663719","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2021","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","2.252337111","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2021","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","56.61138987","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2021","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","97.41334564","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2021","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-1.501242647","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2021","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-.354532696","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2021","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","57.47421733","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2021","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","97.75993658","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2021","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-2.579572205","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2021","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-.728350558","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2021","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","58.99606338","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2021","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","98.47719579","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2021","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-2.427427061","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2021","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-2.133284737","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2021","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","60.46377748","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2021","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","100.6237877","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2021","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-1.287165754","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2021","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-.397457453","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2021","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","61.25219475","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2021","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","101.0253204","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
